id,tweet_text,labeled_brand_or_product,detected_emotion,sentiment,brand,tweet_char_count
2269,really excited for my first panel!  #tapworthy iPad Design Headaches  Should be awesome.  the book is!  #sxsw #gsdm,UNKNOWN,No emotion toward brand or product,Neutral,Apple,115
2270,"Really excited to see the documentary Something Ventured at #sxsw today. About the rise of Intel, Apple, Genentech, Cisco, &amp; Atari.",UNKNOWN,No emotion toward brand or product,Neutral,Apple,135
2272,FedEx truck unloading outside Apple popup store. #sxsw #ipad2,UNKNOWN,No emotion toward brand or product,Neutral,Apple,61
2273,FedEx Trucks keep arriving as TV crews interview people in line for first iPad2 at #SXSW PopUp Apple Store.  {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,115
2274,"#SXSW #Rackspace Startup Program, Cloud 2.0 iPad App Launched {link} #seo #sem #cloudcomputing #topnews",UNKNOWN,No emotion toward brand or product,Neutral,Apple,103
2275,"SXSW ��� Rackspace Startup Program, Cloud 2.0 iPad App Launched {link} #Rackspace #sxsw #Top_News",UNKNOWN,No emotion toward brand or product,Neutral,Apple,97
2276,"This is ackward. Sitting in the back of Ballroom F at the ACC, looking to my left and right: I'm the only non-Macbook / iPad here. Oh. #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,140
2277,Theres a class war forming here at #sxsw. iPad 2 owners vs. first gen owners.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,77
2278,"Time for coffee, muffins and news reading with leNewz at #SXSW trade show (booth #1422 just behind Google's)",UNKNOWN,No emotion toward brand or product,Neutral,Google,108
2279,@mention come by tomorrow to get your iPhone case! #zazzlesxsw #Sxsw #Zazzle #sxswi {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,90
2280,"After... Come visit Milyoni we are at Booth, 1223 right under the big Google sign at #SXSW {link}",UNKNOWN,No emotion toward brand or product,Neutral,Google,97
2284,At #SXSW conf and 1 out of every 200 people have a Mac or Ipad (including me).  What happened to the PC? Is it becoming obsolete?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,129
2290,Apple on Congress. Nice. RT @mention Apple set to open popup shop in core of SXSW action {link} #SXSW #Apple,UNKNOWN,No emotion toward brand or product,Neutral,Apple,108
2291,Egyptian content flood. &quot;Google had to put up two more servers after web came back up.&quot; #SxSW #sxswsa,UNKNOWN,No emotion toward brand or product,Neutral,Google,111
2292,iPad app content needs to be shallow but engaging #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,55
2298,It's the couple from that Evo vs. iPhone video! #sxsw {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,60
2299,I have a couple of iPad paintings being exhibited for #sxsw at the Austin Details Gallery. Show opens this Friday - {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,122
2300,"Google recreated the code for Pac-Man for their doodle, original bugs included. #sxsw #googledoodles",Google,No emotion toward brand or product,Neutral,Google,100
2305,"#bjdproductions #Apple heads to #SXSW, sets up temporary store in Austin {link} #tech",UNKNOWN,No emotion toward brand or product,Neutral,Apple,85
2306,"#bjdproductions #Apple saves #SXSW, set to open pop-up store {link} #tech",UNKNOWN,No emotion toward brand or product,Neutral,Apple,73
2307,"#bjdproductions At #SXSW, #Apple schools the marketing experts {link} #tech",UNKNOWN,No emotion toward brand or product,Neutral,Apple,75
2310,Media Circus: Guy walks out of Apple's popup store at #SXSW with 1st #iPad2 now. In Austin at 6th &amp; Congress. {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,120
2311,Sosososo cuteeeeee {link} #thingsthatdontgotogether Jalen Rose #sxsw iPad,UNKNOWN,No emotion toward brand or product,Neutral,Apple,73
2312,Google's Cutts says reputation and topicality are the 2 keys that matter in site rankings. #qagb #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,102
2315,What would #copyright look like if created today? w/ @mention CEO/Pres Floor64 Inc &amp; William Patry Sr Copyright counsel Google #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,136
2316,Extra iPad 2 for sale in Austin convention center who wants one? {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,71
2320,"Google and ACLU are buddies?���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝",UNKNOWN,No emotion toward brand or product,Neutral,Google,127
2323,that would be me (via @mention Apple's opened a pop-up store in Austin so the nerds @mention #SXSW can get new iPads. {link} #cnet,UNKNOWN,No emotion toward brand or product,Neutral,Apple,130
2327,Google and Bing sitting on the same panel. They don't look like they want to punch each other in the face. Cc: @mention #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,125
2329,"Surrounded by tats, piercings, live music, gadgets galore -- yep,  hipster heaven! #Google, #gsdm #welivehere #wepartyhere #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,128
2330,&quot;iPad cleaner&quot; takes on two very different terms at #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,67
2332,"My #agnerd confession, using laptop, iPad and blackberry to follow #SXSW from afar to see #agchat rock it",UNKNOWN,I can't tell,Neutral,Apple,105
2334,"&quot;iPad Design Headaches (2 Tablets, Call in the Morning)&quot; at #SXSW is packed!",UNKNOWN,No emotion toward brand or product,Neutral,Apple,86
2337,SXSW Crowd Earns $10K for Charity by Playing a Game [PICS]: In an unusual keynote speech... {link} #News #sxsw #Cyber #iPhone,UNKNOWN,No emotion toward brand or product,Neutral,Apple,125
2341,Ladies and gentlemen - Mr. Street  RT @mention I've been having meetings while I'm in line at the #SXSW PopUp Apple Store for the iPad2.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,136
2344,iPad 2 and Its Rivals: How They Stack Up {link} #bnet #biz #ipad2 #apple #sxsw #ipad #tablet #xoom #tech #laptop #pics #sale,UNKNOWN,No emotion toward brand or product,Neutral,Apple,124
2345,"free #iPad Lounge open daily for #SXSW serving art made on iPads, and local art, free coffee, @mention Austin Details {link} #photo",UNKNOWN,No emotion toward brand or product,Neutral,Apple,131
2346,"Best Brand Marketing at #SXSW: GE @mention solar powered carousel, @mention Rock 'n Roll Trailer Park, Apple's iPad2 pop-up shop",UNKNOWN,No emotion toward brand or product,Neutral,Apple,128
2350,"Aha! Found proof of lactation room, excuse me, &quot;Mother's Room,&quot; brought to you by Google, at last year's #SXSW. {link}",UNKNOWN,No emotion toward brand or product,Neutral,Google,128
2354,"I'm bummed that I missed the Team Android party at #SXSW... Oh well, CTIA is right around the corner... Boom, roasted...",UNKNOWN,I can't tell,Neutral,Google,120
2355,Hah! Found the &quot;popup&quot; Apple store where the iPad 2 will be on sale 2moro - gold's gym at 6th and Congress:  {link} #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,131
2356,Just saved the #sxsw 'I'm so productive I don't get anything done' with my iPad dongle. Get get'm #sxswbusy,UNKNOWN,No emotion toward brand or product,Neutral,Apple,107
2357,Just found the back door into the #sxsw apple store. #ip2 ftw!,UNKNOWN,No emotion toward brand or product,Neutral,Apple,62
2358,Almost had the worst #sxsw FAIL... Left my iPhone on the kitchen counter. Realized it after 5 min of driving to the airport...,UNKNOWN,No emotion toward brand or product,Neutral,Apple,126
2359,Don't need to charge at #sxsw if you're talking in the sun with your iphone: {link} boom!,iPhone,No emotion toward brand or product,Neutral,Apple,89
2361,I just had to read TV recaps online to keep up with my shows. I have 600 unread posts in Google Reader. I'm completely detached. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,134
2362,Interested to see what Google will have to show off when they unveil #Circles at #sxsw.,UNKNOWN,No emotion toward brand or product,Neutral,Google,87
2363,No Android version? RT @mention @mention Download the @mention for iPhone to reserve your space during #sxsw!,UNKNOWN,No emotion toward brand or product,Neutral,BOTH,109
2366,HTML 5 and you. At the google booth. #sxsw  {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,50
2367,Don't hold your breath about Google Circles (at least during #SXSW): {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,75
2368,"Stay tuned, @mention up next on the emergency iPad station at #sxsw, facebook bullying and online privacy: {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,113
2369,"Now: Poked, Liked and Re-tweeted - a Google Love Story - Alisa (iCrossing). #sxsw #futurefifteen",UNKNOWN,No emotion toward brand or product,Neutral,Google,96
2374,Why should/shouldn't I get an iPad 2? Discuss :-) #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,55
2377,@mention dan die maar doen? :P RT @mention #sxsw ipad store sold out of everything except 64gig wifi only white,UNKNOWN,No emotion toward brand or product,Neutral,Apple,111
2378,The MoST Dangerous ipad in my life.. {link} Jaqueline Bojan #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,65
2380,iPad 2 Update: ONLINE sales start at 12:01am PST | 3am EST on 3/11/11 | 2-day Free Shipping |FYI: #SXSW - Popup store downtown Austin #apple,UNKNOWN,No emotion toward brand or product,Neutral,Apple,140
2381,"Mobile updates RT @mention Hoot! New Blog post: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,128
2384,"Happy Pi Day!  (If google doesn't launch Circles on Pi day, it doesn't exist) #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,83
2386,dumb blonde {link} Evelyn #sxsw Juwan Howard iPad,UNKNOWN,No emotion toward brand or product,Neutral,Apple,49
2387,Woah.  Dude at #sxsw gets branded tattoo in exchange for iPad.  No really. {link} @mention,UNKNOWN,No emotion toward brand or product,Neutral,Apple,90
2388,"To the dude propping his ipad on the urinal, your time isn't THAT valuable #sxsw #ewww",UNKNOWN,No emotion toward brand or product,Neutral,Apple,86
2390,The Big Idea: Google leaves nothing left to discover {link} #SXSW #SXSWi,UNKNOWN,No emotion toward brand or product,Neutral,Google,72
2392,bands needed for sx podcast {link} #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,40
2394,giving added value to location based services needs to battle check-in fatigue #google #pnid #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,98
2395,@mention Definitely Yobongo. Real time chat at #SXSW is going to be killer. {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,82
2398,Watching demo of google hotpot ... People using this? #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,59
2399,We're wondering how many @mention will come back from #sxsw with iPad 2's. Maybe everyone?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,90
2400,Dudes! Dudes! Check it out: Tweet anything w/ 'iPad' in it &amp; naked lady response bots will tell you how they 'simply gaimed one free' #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,143
2401,"#SXSW Tradeshow floor: Engage w/ our multi-touch interactive wall, take part in an Augmented Reality in 3D and enter to win an iPad.",UNKNOWN,No emotion toward brand or product,Neutral,Apple,132
2402,The iPad design panel in Hilton Salon J is filling up quickly. No surprises there. #tapworthy #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,99
2404,Next up: designing interfaces for iPad. Or should I hit up &quot;Your Brand is Obsolete&quot;? #SXSW,UNKNOWN,I can't tell,Neutral,Apple,100
2405,"Possible d̩voilement au #SXSW RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link}",UNKNOWN,No emotion toward brand or product,Neutral,Google,121
2406,"#SXSW predicts Group-Texting to be next-big thing, Fast Society Comes to Android &amp; Updates iPhone App - {link} - via @mention",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,129
2407,@mention Did you do this in Austin at @mention #SXSW? {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,60
2408,@mention Did you find out the hours of the apple store? I'm curious too... #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,80
2409,@mention did you hear the rumor there might be a special apple pop-up store at #sxsw specifically for the ipad2 launch?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,119
2410,@mention did you see my tweet from before re:ipad 2 being sold at #sxsw ?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,73
2411,@mention did you see that #apple is opening up a temporary store at #SXSW for the iPad 2 launch? maybe we can transfer...,UNKNOWN,No emotion toward brand or product,Neutral,Apple,121
2412,@mention did you snag an iPad 2 yesterday? thoughts so far? #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,65
2413,N5: Spreading the Disease  {link} [codes valid: 4:00-7:59:59p 03/11/11] #infektd #sxsw #necro,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,93
2414,"Was intending to bring my trusty backpack for this upcoming trip to #SXSW. With the number of iPad 2s I'm helping buy back, no es posible.",UNKNOWN,No emotion toward brand or product,Neutral,Apple,138
2415,Who's heading to the pop-up Apple store today? Anyone know what time the sale starts? #SXSW #SXSWK,UNKNOWN,No emotion toward brand or product,Neutral,Apple,98
2416,"@mention direct shot @mention offering rewards for check-ins on Latitude, starting in Austin for #SXSW. {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,110
2418,@mention discussing salsa ingredients @mention - @mention Industry party #sxsw #welivehere #gsdm,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,96
2419,@mention discussing salsa ingredients @mention - @mention Industry party #sxsw #welivehere #gsdm  {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,104
2420,&quot;credit card companies know with 98% accuracy 2 yrs before that you're going to get divorced&quot;  @mention at #sxsw {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,129
2422,Any iPad djs here? Need one for 3am Tuesday- Douche bags need not apply- #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,78
2423,Almost didn't bring my #iPad to #SXSW b/c it's a 1st gen. Having lunch wondering what the SXSW hipster uniform will be this year. #FB,UNKNOWN,No emotion toward brand or product,Neutral,Apple,133
2425,"Thank goodness for these two hour breaks where I have turn off my iPhone, or my battery would be TOAST!  #sxsw",UNKNOWN,I can't tell,Neutral,Apple,110
2427,@mention do I get bonus points if I collect all colors of glow in the dark google cups #googlekillsit #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,107
