id,tweet_text,labeled_brand_or_product,detected_emotion,sentiment,brand,tweet_char_count
2144,Marissa Mayer: Location and contextual discovery will enable mobile devices to make us more efficient.  e.g. Google Places w/Hotpot #sxsw,Other Google product or service,Positive emotion,Positive,Google,137
2148,Crowley says no hard feelings towards Google after Dodgeball experience. Says they would be good partner. #SXSW #checkins,Google,Positive emotion,Positive,Google,121
2151,Google web fonts...pretty... #sxsw #tradeshow {link},Other Google product or service,Positive emotion,Positive,Google,52
2153,Chrome Web Store: Google calls it the HTML5 Hot Tub #sxsw #steamy #hot #nerds,Other Google product or service,Positive emotion,Positive,Google,77
2158,Apple grabbed the tablet mindshare at #sxsw but RIM owns one of the most popular events. #foodspotting #mnbuzz  {link},Apple,Positive emotion,Positive,Apple,118
2164,@mention be sure to use our FREE App for checking out the bands at #SXSW! {link},UNKNOWN,Positive emotion,Positive,UNKNOWN,80
2168,"Enjoying Berkowitz talk about RFID and NCF...impact on mobile, retail. Would you carry a NFC phone? Google bullish #sxsw ballroom E",UNKNOWN,Positive emotion,Positive,Google,131
2171,RT globalbestaward Holler Gram for iPad on iTunes Store: {link} via @mention all you #SXSW-sters great App from #MadebyMany,iPad or iPhone App,Positive emotion,Positive,Apple,123
2172,"The next big thing? Hmmm. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Google,Positive emotion,Positive,Google,123
2180,@mention blogging from your iPad notes the next step. Hope you are having a great time. #SXSW,iPad,Positive emotion,Positive,Apple,93
2188,Excited about #sxsw tomorrow! Leaving for Austin at 8am. Will see Google's @mention at 3:30pm. Still working my schedule.,Google,Positive emotion,Positive,Google,121
2190,Talking about iPad's usefulness for developers. We're not nerds at all. #sxsw,iPad,Positive emotion,Positive,Apple,77
2194,Come celebrate w/ Charity Water tonight! (Google is throwin the party). Jump start your #sxsw week off right! studentsforcleanwater.org/rsvp,Google,Positive emotion,Positive,Google,140
2200,Google Labs' Fusion Tables made Election Day Foursquare visualization possible #SXSW ^PR,Other Google product or service,Positive emotion,Positive,Google,88
2202,I'm late but finally here at #gsdm #google #SXSW great surprise to b greeted by the lovely Lindsay stillman. Gonna b a good night.,Google,Positive emotion,Positive,Google,130
2203,"Everyone buy @mention an app for his new iPad on this day of his birth. Happy, happy. #SXSW #gsdm",iPad or iPhone App,Positive emotion,Positive,Apple,97
2208,"&quot;...by the law of averages, better than Buzz&quot; RT @mention &quot;Google Circles will be ______ &quot;  #sxsw",UNKNOWN,Positive emotion,Positive,Google,117
2214,The ironic tee has been usurped by the iPad 2 as the hipster/geek/start-up chic fashion item at this year's #SXSW,iPad,Positive emotion,Positive,Apple,113
2222,"#SXSW #macallan A formula for a successful day at SXSW - good sessions, my iPad, and a glass of MacAllan single malt. {link}",iPad,Positive emotion,Positive,Apple,124
2224,@mention Can not wait for #iPad 2 also. They should sale them down at #SXSW.,iPad,Positive emotion,Positive,Apple,76
2228,"Music: Location, mobile recording, meet @mention - #ios and #android updates in time for #sxsw. {link}",UNKNOWN,Positive emotion,Positive,Google,102
2241,@mention check it. RT @mention #SXSW FREE App Festival Explorer: find the bands you want to see from your music tastes {link},iPad or iPhone App,Positive emotion,Positive,Apple,125
2242,@mention check out @mention awesome dj skills on the iPad while u are at #SXSW,iPad,Positive emotion,Positive,Apple,78
2243,"@mention Check out 2011 South by Southwest Interactive iPhone/iPad Must-have Apps, sites and tools by @mention {link} #SXSW",iPad or iPhone App,Positive emotion,Positive,Apple,123
2246,@mention check out our #eventseekr app launching at #sxsw keep updated on parties. Android: {link} iPhone app on its way,Android App,Positive emotion,Positive,Google,120
2247,"@mention check out Smyle (for #Android and the web). Has group chat, shared location and media, and whiteboarding. Thanks. #SXSW #app",Android App,Positive emotion,Positive,Google,133
2248,About to check out &quot;mistakes I made building Netflix for iPhone.&quot; this is going to be cool -you should always learn from mistakes. #sxsw,iPad or iPhone App,Positive emotion,Positive,Apple,146
2249,@mention Check the latest stream at Apple's store at #SXSW {link} . ipad2 here I come. #PLAYSXSW,iPad,Positive emotion,Positive,Apple,96
2250,@mention Check the latest stream at Apple's store at #SXSW {link} . iPad2 wait for me  #PLAYSXSW,iPad,Positive emotion,Positive,Apple,96
2262,It's official: We'll be presenting #Filmaster for #iPhone in the contest of world's best mobile apps at #SXSW !!! {link},iPad or iPhone App,Positive emotion,Positive,Apple,120
2264,It's official! I'm buying an iPad. #SXSW #elevate,iPad,Positive emotion,Positive,Apple,49
2266,Pretty excited about the Apple Pop Up Store coming to #SXSW {link},Apple,Positive emotion,Positive,Apple,66
2267,Pretty excited for @mention iPad session #uxdes #sxsw,iPad,Positive emotion,Positive,Apple,53
2271,We are excited to see HLS Dynamic Video Ad Insertion for TV Everywhere working on the #iPad2 later today at the #SXSW PopUp Apple Store,iPad,Positive emotion,Positive,Apple,135
2281,My first computer as a kid was an Atari 800; my kids first computer will be an iPad.  What will they be able to do that I couldn't? #sxsw,iPad,Positive emotion,Positive,Apple,137
2282,.crowdbeacon has put together a guide to #sxsw at {link} The latest update to their iPhone app is going to be sick.,iPad or iPhone App,Positive emotion,Positive,Apple,115
2283,"On its second day in business, the Apple pop-up store appears to be trending. #sxsw #vb (@mention Apple Store, SXSW) [pic]: {link}",Apple,Positive emotion,Positive,Apple,130
2285,At #SXSW conf and EVERYONE has a Mac or Ipad (including me). What happened to the PC? Is it becoming obsolete?,iPad,Positive emotion,Positive,Apple,110
2286,@mention congrats on the first iPad 2 at #sxsw,iPad,Positive emotion,Positive,Apple,46
2287,@mention Congrats on your iPhone app being featured at #SXSW!,iPad or iPhone App,Positive emotion,Positive,Apple,61
2288,@mention Congratulations on winning the Android award! :) #sxsw,Android,Positive emotion,Positive,Google,63
2289,"@mention congratulations, sent from Seesmic on my Android phone, at #SXSW!",Android App,Positive emotion,Positive,Google,74
2294,"@mention Cool! That means we can watch Ustream in Skyfire browser on iPhone :-)
(Safari doesn't work) 
Have fun!  #sxsw",iPhone,Positive emotion,Positive,Apple,119
2295,"Could be cool. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Other Google product or service,Positive emotion,Positive,Google,112
2296,"Eating a coolhaus ice cream sandwich at the Google party. Hmmm, happy. #sxsw",Google,Positive emotion,Positive,Google,76
2297,I really could use one of those tiny MacBook Airs. Did I read that Apple set up a temporary store at SXSW? Where is it? #SXSW,Apple,Positive emotion,Positive,Apple,125
2301,@mention crew ripped up Android party - thanks for having us Droid! {link} #sxsw,Android,Positive emotion,Positive,Google,80
2303,new product idea: pants with a built in iphone charging dock built into the pocket! #sxsw,iPhone,Positive emotion,Positive,Apple,89
2308,"#bjdproductions Before It Even Begins, #Apple Wins #SXSW {link} #tech",Apple,Positive emotion,Positive,Apple,69
2309,{link} Security guard enjoying the iPad2 at the Apple Store in Austin... #sxsw,iPad,Positive emotion,Positive,Apple,78
2313,Unimitated - Fingerprint Security Scan - {link} #iTunes #ipad2 #1990style #SXSW,iPad,Positive emotion,Positive,Apple,79
2317,"Also, iPad 2 ordered. Now I don't have to stand in line, wasting valuable fellowship time. #sxsw",iPad,Positive emotion,Positive,Apple,96
2318,"Discovered a new conversation icebreaker: &quot;Hey, is that the new iPad 2? Why yes it is...&quot; #SXSW #social",iPad,Positive emotion,Positive,Apple,113
2321,Wish I had an iPad right now. Lasts longer than the phone and not as awkward as the laptop. #SXSW,iPad,Positive emotion,Positive,Apple,97
2322,That could be dangerous RT @mention Sweet...Apple listened to us!  A temp Apple Store near #SXSW for iPad2 launch!  {link},Apple,Positive emotion,Positive,Apple,122
2324,This could be the first big news out of #sxsw... {link}  Google building new social framework.,UNKNOWN,Positive emotion,Positive,Google,94
2328,Unexpected bonus of waking up at 4am to make #SXSW flight: being up to order iPad 2 right as it's released,UNKNOWN,Positive emotion,Positive,Apple,106
2331,Near Field Communication already here on android phones. #SXSW #bemyneighbor,UNKNOWN,Positive emotion,Positive,Google,76
2335,I'm headed down to #SXSW to hear a talk on integrated social network dynamics and team synergy.  I've got my iPad ready to go.,iPad,Positive emotion,Positive,Apple,126
2336,"When bored during a keynote #sxsw, use your iPad to draw a picture - even if you are not a good artist!  {link} #sxswi",iPad,Positive emotion,Positive,Apple,118
2338,Your brand focus? RT @mention 'Trust of Zappos + Likability of Virgin + Product of Apple' - recipe for success @mention #SXSW,Apple,Positive emotion,Positive,Apple,125
2339,"When brand focuses on purpose, not object, they survive &amp; succeed. Google: not search, useful info. Nike: not sneakers, performance. #sxsw",Google,Positive emotion,Positive,Google,142
2340,Unexpected geekout moment of #sxsw so far: talked with the guys who are bringing the Traveller RPG to the iPhone.,iPad or iPhone App,Positive emotion,Positive,Apple,113
2342,Only stood in line for 30 minutes to buy 2 iPads at the Apple pop-up store. #apple #sxsw #ipad #austin #fuckyeah,iPad,Positive emotion,Positive,Apple,112
2343,"Sam licked it, so it's his! RT: @mention How I got an iPad 2 during #SXSW! {link} cc @mention",iPad,Positive emotion,Positive,Apple,93
2347,"Just added my #SXSW flights to @mention Matching people on planes/airports. Also downloaded the @mention iPhone app, nicely done.",iPad or iPhone App,Positive emotion,Positive,Apple,129
2348,Just found out new mapquest iPhone app has turn-by-turn gps for free... Time to check it out and get reacquainted with mq #sxsw,iPad or iPhone App,Positive emotion,Positive,Apple,127
2351,makes good sense RT @mention Apple set to open popup shop in core of SXSW action {link} via @mention #SXSW,Apple,Positive emotion,Positive,Apple,106
2352,UBER BRAND SMART: Gonna move a ton of iPad2 - #Apple opening a popup shop in Austin for #SxSW  {link} via@mention @mention,UNKNOWN,Positive emotion,Positive,Apple,122
2353,Just heard that Apple is opening a store in downtown Austin tomorrow to sell iPads to #SXSW attendees.,Apple,Positive emotion,Positive,Apple,102
2360,Interested to hear how it's different from Google Buzz. RT @mention Get ready for the word &quot;Circles&quot; to be trending #SXSWi #SXSW :),Other Google product or service,Positive emotion,Positive,Google,141
2365,{link} Did you hear? Apple�۪s opening a temporary store just for #SXSW! (via @mention,Apple,Positive emotion,Positive,Apple,85
2370,ballroom d: #marissagoogle talking about some cool projects (obv). love the Google Art Project. #sxsw,Google,Positive emotion,Positive,Google,101
2371,All packed! Charging the ipad for a busy day/weekend ahead. Also need to download the #SXSW apps for iphone/ipad!,iPad or iPhone App,Positive emotion,Positive,Apple,113
2372,"IPAD FOUND!!! My friend Jeff has it!!!! #SXSW thanks to everyone who helped, especially @mention",iPad,Positive emotion,Positive,Apple,96
2373,All Packed. A few too many #Apple devices. Alarm set for 5:15am. See ya'll at #SXSW. Psyched to meet (finally) many of you guys!,Apple,Positive emotion,Positive,Apple,128
2375,First ipad2 sighting at #SXSW interactive - infact everyone has at least 1 Apple product in use at all times,UNKNOWN,Positive emotion,Positive,Apple,108
2376,Download Daily Grape  - a new app from @mention for the iPhone.  You can take him with you to the wine shop. #sxsw,iPad or iPhone App,Positive emotion,Positive,Apple,114
2379,Cobra iRadar detection system coming to Android next month {link} #Android #GPS #iPhone #SXSW,Android App,Positive emotion,Positive,Google,93
2382,"Exciting day at #sxsw to day. Now Tim Ferriss, and rumors about launch of Google Circles later...",Other Google product or service,Positive emotion,Positive,Google,97
2383,It's pie day at the google booth at #sxsw #mylunch,Google,Positive emotion,Positive,Google,50
2389,I just made the decision: Id like to purchase an iPad.  It would be perfect for me at #SXSW.,iPad,Positive emotion,Positive,Apple,92
2391,"Getting ideas at #SXSW? Save them on your iPad using Action Lists. True to GTD, syncs w/ iPhone &amp; web.
{link}",UNKNOWN,Positive emotion,Positive,Apple,113
2393,Have decided I need an ipad. #usguys #sxsw,iPad,Positive emotion,Positive,Apple,42
2396,"It's a model for one, not for all. RT @mention #sxsw &quot;apple comes up with cool tech no one's ever heard of cuz they don't go to conferences&quot;",Apple,Positive emotion,Positive,Apple,150
2397,Great UI demo of @mention on @mention {link} #xoom #sxsw #android #tech #tablet,Android,Positive emotion,Positive,Google,79
2403,The iPad design panel in Hilton Salon J is filling up quickly. No surprises there. #tapworthy #sxsw it's more fun with the iPad2,iPad,Positive emotion,Positive,Apple,128
2421,"So every DJ at #SXSW now spins with an iPad as part of their arsenal. The future is coming. No wait, it's here.",UNKNOWN,Positive emotion,Positive,Apple,111
2424,hope u didn't jinx it. :) @mention Nice that @mention iPhone app is behaving today. Crashes yesterday were ridiculous. #sxsw,iPad or iPhone App,Positive emotion,Positive,Apple,124
